index,source_id,category,severity_level,error_type,num_added_factors,num_replaced_factors,num_deleted_factors,num_kept_factors,factor_changes,factor_score,provisional_score,reference,candidate
129,10,车辆行为,medium,factor_and_action,0,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前实际行驶方向为直行或左转，左转箭头灯为红色，直行箭头灯为黄色，自车应刹停在路口停止线前。""}, ""to"": {""position"": ""前方"", ""category"": ""交通管制"", ""detail"": ""交警示意通行""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""交通管制""}, {""field"": ""detail"", ""from"": ""自车当前实际行驶方向为直行或左转，左转箭头灯为红色，直行箭头灯为黄色，自车应刹停在路口停止线前。"", ""to"": ""交警示意通行""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.0,0.1667,自车当前实际行驶方向为直行或左转，左转箭头灯为红色，直行箭头灯为黄色，自车应刹停在路口停止线前。,前方存在交警示意通行，自车应停车。
130,10,车辆行为,severe,factor_and_action,1,1,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""前方"", ""category"": ""车辆行为"", ""detail"": ""自车当前实际行驶方向为直行或左转，左转箭头灯为红色，直行箭头灯为黄色，自车应刹停在路口停止线前。""}, ""to"": {""position"": ""前方"", ""category"": ""交通信号"", ""detail"": ""直行箭头灯黄灯""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""车辆行为"", ""to"": ""交通信号""}, {""field"": ""detail"", ""from"": ""自车当前实际行驶方向为直行或左转，左转箭头灯为红色，直行箭头灯为黄色，自车应刹停在路口停止线前。"", ""to"": ""直行箭头灯黄灯""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右侧"", ""category"": ""盲区"", ""detail"": ""环岛盲区""}, ""note"": ""added_factor""}]",0.39,0.4592,自车当前实际行驶方向为直行或左转，左转箭头灯为红色，直行箭头灯为黄色，自车应刹停在路口停止线前。,前方存在直行箭头灯黄灯，右侧存在环岛盲区，自车应转弯。
131,11,盲区,complete,complete,0,0,0,2,[],1.0,1.0,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。
132,11,盲区,mild,factor_only,0,1,0,1,"[{""change_type"": ""replace"", ""factor_id"": ""gt_2"", ""from"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""弯道盲区""}, ""to"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""轻微弯道盲区""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""弯道盲区"", ""to"": ""轻微弯道盲区""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.925,0.9438,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在环岛盲区，右前方存在轻微弯道盲区，自车应减速。
133,11,盲区,medium,factor_and_action,1,1,0,1,"[{""change_type"": ""replace"", ""factor_id"": ""gt_2"", ""from"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""弯道盲区""}, ""to"": {""position"": ""左前方"", ""category"": ""交通管制"", ""detail"": ""交警示意停车""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""右前方"", ""to"": ""左前方""}, {""field"": ""category"", ""from"": ""盲区"", ""to"": ""交通管制""}, {""field"": ""detail"", ""from"": ""弯道盲区"", ""to"": ""交警示意停车""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""右前方"", ""category"": ""障碍物"", ""detail"": ""事故车占道""}, ""note"": ""added_factor""}]",0.44,0.4133,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在环岛盲区，左前方存在交警示意停车，右前方存在事故车占道，自车应在条件满足后加速。
134,11,盲区,severe,factor_and_action,1,2,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左前方"", ""category"": ""盲区"", ""detail"": ""环岛盲区""}, ""to"": {""position"": ""左前方"", ""category"": ""车辆行为"", ""detail"": ""车辆切入""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""盲区"", ""to"": ""车辆行为""}, {""field"": ""detail"", ""from"": ""环岛盲区"", ""to"": ""车辆切入""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""replace"", ""factor_id"": ""gt_2"", ""from"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""弯道盲区""}, ""to"": {""position"": ""左前方"", ""category"": ""盲区"", ""detail"": ""弯道盲区""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""右前方"", ""to"": ""左前方""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_unchanged"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""后方"", ""category"": ""障碍物"", ""detail"": ""施工区域占道""}, ""note"": ""added_factor""}]",0.265,0.2821,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在车辆切入，左前方存在弯道盲区，后方存在施工区域占道，自车应转弯并加速。
135,11,盲区,mild,factor_and_action,0,1,0,1,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左前方"", ""category"": ""盲区"", ""detail"": ""环岛盲区""}, ""to"": {""position"": ""左前方"", ""category"": ""交通信号"", ""detail"": ""红灯""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""盲区"", ""to"": ""交通信号""}, {""field"": ""detail"", ""from"": ""环岛盲区"", ""to"": ""红灯""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.725,0.7104,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在红灯，右前方存在弯道盲区，自车应换道并减速。
136,11,盲区,medium,factor_only,1,1,0,1,"[{""change_type"": ""replace"", ""factor_id"": ""gt_2"", ""from"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""弯道盲区""}, ""to"": {""position"": ""左前方"", ""category"": ""盲区"", ""detail"": ""弯道盲区""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""右前方"", ""to"": ""左前方""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_unchanged"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""后方"", ""category"": ""换道条件"", ""detail"": ""后方有快速来车""}, ""note"": ""added_factor""}]",0.765,0.8237,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在环岛盲区，左前方存在弯道盲区，后方后方有快速来车，自车应减速。
137,11,盲区,severe,factor_and_action,0,0,2,0,"[{""change_type"": ""delete"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左前方"", ""category"": ""盲区"", ""detail"": ""环岛盲区""}, ""to"": null, ""note"": ""deleted_factor""}, {""change_type"": ""delete"", ""factor_id"": ""gt_2"", ""from"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""弯道盲区""}, ""to"": null, ""note"": ""deleted_factor""}]",0.0,0.0833,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。,自车应转弯并加速。
138,11,盲区,mild,factor_only,1,1,0,1,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左前方"", ""category"": ""盲区"", ""detail"": ""环岛盲区""}, ""to"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""轻微环岛盲区""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""左前方"", ""to"": ""右前方""}, {""field"": ""detail"", ""from"": ""环岛盲区"", ""to"": ""轻微环岛盲区""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}, {""change_type"": ""add"", ""factor_id"": ""add_1"", ""from"": null, ""to"": {""position"": ""当前车道"", ""category"": ""交通信号"", ""detail"": ""左转箭头灯红灯""}, ""note"": ""added_factor""}]",0.69,0.7675,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。,右前方存在轻微环岛盲区，右前方存在弯道盲区，当前车道存在左转箭头灯红灯，自车应减速。
139,11,盲区,medium,factor_only,0,2,0,0,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左前方"", ""category"": ""盲区"", ""detail"": ""环岛盲区""}, ""to"": {""position"": ""左前方"", ""category"": ""盲区"", ""detail"": ""轻微环岛盲区""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""环岛盲区"", ""to"": ""轻微环岛盲区""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}, {""change_type"": ""replace"", ""factor_id"": ""gt_2"", ""from"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""弯道盲区""}, ""to"": {""position"": ""左前方"", ""category"": ""盲区"", ""detail"": ""弯道盲区""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""右前方"", ""to"": ""左前方""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_unchanged"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}]",0.75,0.8125,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在轻微环岛盲区，左前方存在弯道盲区，自车应减速。
140,11,盲区,severe,factor_and_action,0,1,0,1,"[{""change_type"": ""replace"", ""factor_id"": ""gt_2"", ""from"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""弯道盲区""}, ""to"": {""position"": ""右前方"", ""category"": ""换道条件"", ""detail"": ""后方有快速来车""}, ""changed_fields"": [{""field"": ""category"", ""from"": ""盲区"", ""to"": ""换道条件""}, {""field"": ""detail"", ""from"": ""弯道盲区"", ""to"": ""后方有快速来车""}], ""category_change_label"": ""super_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.575,0.5979,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在环岛盲区，右前方后方有快速来车，自车应停车。
141,11,盲区,mild,action_only,0,0,0,2,[],1.0,0.9167,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在环岛盲区，右前方存在弯道盲区，自车应换道并减速。
142,11,盲区,medium,factor_only,0,1,0,1,"[{""change_type"": ""replace"", ""factor_id"": ""gt_1"", ""from"": {""position"": ""左前方"", ""category"": ""盲区"", ""detail"": ""环岛盲区""}, ""to"": {""position"": ""左前方"", ""category"": ""盲区"", ""detail"": ""轻微环岛盲区""}, ""changed_fields"": [{""field"": ""detail"", ""from"": ""环岛盲区"", ""to"": ""轻微环岛盲区""}], ""category_change_label"": ""category_unchanged"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_unchanged"", ""note"": ""replaced_factor""}]",0.925,0.9438,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在轻微环岛盲区，右前方存在弯道盲区，自车应减速。
143,11,盲区,severe,factor_only,0,1,0,1,"[{""change_type"": ""replace"", ""factor_id"": ""gt_2"", ""from"": {""position"": ""右前方"", ""category"": ""盲区"", ""detail"": ""弯道盲区""}, ""to"": {""position"": ""左前方"", ""category"": ""路况"", ""detail"": ""大曲率弯道""}, ""changed_fields"": [{""field"": ""position"", ""from"": ""右前方"", ""to"": ""左前方""}, {""field"": ""category"", ""from"": ""盲区"", ""to"": ""路况""}, {""field"": ""detail"", ""from"": ""弯道盲区"", ""to"": ""大曲率弯道""}], ""category_change_label"": ""cross_category_changed"", ""detail_change_label"": ""detail_changed"", ""direction_change_label"": ""direction_changed"", ""note"": ""replaced_factor""}]",0.5,0.625,左前方存在环岛盲区，右前方存在弯道盲区，自车应减速行驶通过。,左前方存在环岛盲区，左前方存在大曲率弯道，自车应减速。
